"","Crinia.sig","Lim.dumer","Lim.peron","Lim.tas","Para.has","Lit.ewing","Lit.verr","Lit.peron","Lit.rani"
"Crinia.sig",1,0.463808490038026,0.485411550796452,0.365720725006275,0.53407678374563,0.548255830731998,0.577242945912932,0.50444509784476,0.276894705237335
"Lim.dumer",0.463808490038026,1,0.467561138960483,0.398853527227673,0.568735978577865,0.587245918099874,0.573635763095602,0.515543271942239,0.259214506810967
"Lim.peron",0.485411550796452,0.467561138960483,1,0.396283226954596,0.450275618927521,0.499826775961595,0.565268645022235,0.521047665225947,0.319384433173066
"Lim.tas",0.365720725006275,0.398853527227673,0.396283226954596,1,0.366241635046476,0.280450508208819,0.33550771221658,0.339315660969883,0.364961367927898
"Para.has",0.53407678374563,0.568735978577865,0.450275618927521,0.366241635046476,1,0.570503732384323,0.535321020200835,0.529114688021873,0.259378702058372
"Lit.ewing",0.548255830731998,0.587245918099874,0.499826775961595,0.280450508208819,0.570503732384323,1,0.667051802685222,0.59071505752902,0.243575460884456
"Lit.verr",0.577242945912932,0.573635763095602,0.565268645022235,0.33550771221658,0.535321020200835,0.667051802685222,1,0.618423143247916,0.273449663556711
"Lit.peron",0.50444509784476,0.515543271942239,0.521047665225947,0.339315660969883,0.529114688021873,0.59071505752902,0.618423143247916,1,0.283800278782379
"Lit.rani",0.276894705237335,0.259214506810967,0.319384433173066,0.364961367927898,0.259378702058372,0.243575460884456,0.273449663556711,0.283800278782379,1
